continent,location,date,total_cases,new_cases_smoothed,total_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million
Europe,Denmark,2020-07-19,13377.0,32.857,611.0,0.28600000000000003,2309.484,105.48700000000001
Europe,Denmark,2020-07-20,13466.0,32.571,611.0,0.14300000000000002,2324.849,105.48700000000001
Europe,Denmark,2020-07-21,13506.0,34.857,611.0,0.14300000000000002,2331.755,105.48700000000001
Europe,Denmark,2020-07-22,13554.0,37.286,611.0,0.14300000000000002,2340.042,105.48700000000001
Europe,Denmark,2020-07-23,13594.0,38.429,612.0,0.28600000000000003,2346.948,105.65899999999999
Europe,Denmark,2020-07-24,13642.0,38.286,613.0,0.28600000000000003,2355.235,105.83200000000001
Europe,Denmark,2020-07-25,13643.0,38.429,613.0,0.28600000000000003,2355.408,105.83200000000001
Europe,Denmark,2020-07-26,13665.0,41.143,613.0,0.28600000000000003,2359.206,105.83200000000001
Europe,Denmark,2020-07-27,13775.0,44.143,613.0,0.28600000000000003,2378.197,105.83200000000001
Europe,Denmark,2020-07-28,13811.0,43.571000000000005,613.0,0.28600000000000003,2384.4120000000003,105.83200000000001
Europe,Denmark,2020-07-29,13868.0,44.857,614.0,0.429,2394.2529999999997,106.005
Europe,Denmark,2020-07-30,13964.0,52.857,615.0,0.429,2410.827,106.177
Europe,Denmark,2020-07-31,14028.0,55.143,615.0,0.28600000000000003,2421.876,106.177
Europe,Denmark,2020-08-01,14028.0,55.0,615.0,0.28600000000000003,2421.876,106.177
Europe,Denmark,2020-08-02,14028.0,51.857,615.0,0.28600000000000003,2421.876,106.177
Europe,Denmark,2020-08-03,14235.0,65.714,616.0,0.429,2457.614,106.35
Europe,Denmark,2020-08-04,14314.0,71.857,616.0,0.429,2471.2529999999997,106.35
Europe,Denmark,2020-08-05,14440.0,81.714,616.0,0.28600000000000003,2493.007,106.35
Europe,Denmark,2020-08-06,14586.0,88.85700000000001,617.0,0.28600000000000003,2518.2129999999997,106.523
Europe,Denmark,2020-08-07,14747.0,102.714,617.0,0.28600000000000003,2546.009,106.523
Europe,Denmark,2020-08-08,14751.0,103.286,617.0,0.28600000000000003,2546.699,106.523
Europe,Denmark,2020-08-09,14759.0,104.429,617.0,0.28600000000000003,2548.081,106.523
Europe,Denmark,2020-08-10,15135.0,128.571,620.0,0.5710000000000001,2612.995,107.04
Europe,Denmark,2020-08-11,15291.0,139.571,621.0,0.7140000000000001,2639.928,107.213
Europe,Denmark,2020-08-12,15423.0,140.429,621.0,0.7140000000000001,2662.717,107.213
Europe,Denmark,2020-08-13,15590.0,143.429,621.0,0.5710000000000001,2691.5490000000004,107.213
Europe,Denmark,2020-08-14,15758.0,144.429,621.0,0.5710000000000001,2720.554,107.213
Europe,Denmark,2020-08-15,15867.0,159.429,621.0,0.5710000000000001,2739.3720000000003,107.213
Europe,Denmark,2020-08-16,16003.0,177.71400000000003,621.0,0.5710000000000001,2762.8520000000003,107.213
Europe,Denmark,2020-08-17,16127.0,141.714,621.0,0.14300000000000002,2784.26,107.213
Europe,Denmark,2020-08-18,16246.0,136.429,621.0,0.0,2804.805,107.213
Europe,Denmark,2020-08-19,16336.0,130.429,621.0,0.0,2820.343,107.213
Europe,Denmark,2020-08-20,16453.0,123.286,621.0,0.0,2840.5429999999997,107.213
Europe,Denmark,2020-08-21,16525.0,109.571,621.0,0.0,2852.973,107.213
Europe,Denmark,2020-08-22,16637.0,110.0,622.0,0.14300000000000002,2872.31,107.38600000000001
Europe,Denmark,2020-08-23,16715.0,101.714,622.0,0.14300000000000002,2885.776,107.38600000000001
Europe,Denmark,2020-08-24,16821.0,99.14299999999999,623.0,0.28600000000000003,2904.0759999999996,107.55799999999999
Europe,Denmark,2020-08-25,16905.0,94.14299999999999,623.0,0.28600000000000003,2918.579,107.55799999999999
Europe,Denmark,2020-08-26,16962.0,89.429,623.0,0.28600000000000003,2928.4190000000003,107.55799999999999
Europe,Denmark,2020-08-27,17052.0,85.571,624.0,0.429,2943.958,107.73100000000001
Europe,Denmark,2020-08-28,17125.0,85.714,624.0,0.429,2956.5609999999997,107.73100000000001
Europe,Denmark,2020-08-29,17204.0,81.0,624.0,0.28600000000000003,2970.2,107.73100000000001
Europe,Denmark,2020-08-30,17316.0,85.85700000000001,624.0,0.28600000000000003,2989.5359999999996,107.73100000000001
Europe,Denmark,2020-08-31,17410.0,84.14299999999999,624.0,0.14300000000000002,3005.765,107.73100000000001
Europe,Denmark,2020-09-01,17509.0,86.286,625.0,0.28600000000000003,3022.857,107.904
Europe,Denmark,2020-09-02,17620.0,94.0,626.0,0.429,3042.02,108.07600000000001
Europe,Denmark,2020-09-03,17800.0,106.85700000000001,626.0,0.28600000000000003,3073.097,108.07600000000001
Europe,Denmark,2020-09-04,17974.0,121.286,627.0,0.429,3103.137,108.249
Europe,Denmark,2020-09-05,18163.0,137.0,627.0,0.429,3135.7670000000003,108.249
Europe,Denmark,2020-09-06,18310.0,142.0,627.0,0.429,3161.1459999999997,108.249
Europe,Denmark,2020-09-07,18540.0,161.429,628.0,0.5710000000000001,3200.855,108.42200000000001
Europe,Denmark,2020-09-08,18784.0,182.143,628.0,0.429,3242.98,108.42200000000001
Europe,Denmark,2020-09-09,19036.0,202.28599999999997,628.0,0.28600000000000003,3286.487,108.42200000000001
Europe,Denmark,2020-09-10,19353.0,221.857,629.0,0.429,3341.216,108.594
Europe,Denmark,2020-09-11,19646.0,238.857,629.0,0.28600000000000003,3391.801,108.594
Europe,Denmark,2020-09-12,19989.0,260.857,630.0,0.429,3451.0190000000002,108.76700000000001
Europe,Denmark,2020-09-13,20327.0,288.143,631.0,0.5710000000000001,3509.373,108.94
Europe,Denmark,2020-09-14,20674.0,304.857,633.0,0.7140000000000001,3569.281,109.285
Europe,Denmark,2020-09-15,21013.0,318.42900000000003,633.0,0.7140000000000001,3627.808,109.285
Europe,Denmark,2020-09-16,21013.0,282.42900000000003,633.0,0.7140000000000001,3627.808,109.285
Europe,Denmark,2020-09-17,21836.0,354.714,635.0,0.857,3769.895,109.63
Europe,Denmark,2020-09-18,22291.0,377.85699999999997,635.0,0.857,3848.449,109.63
Europe,Denmark,2020-09-19,22881.0,413.14300000000003,635.0,0.7140000000000001,3950.31,109.63
Europe,Denmark,2020-09-20,23353.0,432.286,638.0,1.0,4031.7990000000004,110.148
Europe,Denmark,2020-09-21,23774.0,442.85699999999997,640.0,1.0,4104.483,110.493
Europe,Denmark,2020-09-22,24261.0,464.0,641.0,1.143,4188.562,110.666
Europe,Denmark,2020-09-23,24822.0,544.143,643.0,1.429,4285.416,111.01100000000001
Europe,Denmark,2020-09-24,25385.0,507.0,645.0,1.429,4382.616,111.35700000000001
Europe,Denmark,2020-09-25,26066.0,539.286,647.0,1.714,4500.188,111.70200000000001
Europe,Denmark,2020-09-26,26687.0,543.714,648.0,1.857,4607.401,111.875
Europe,Denmark,2020-09-27,27111.0,536.857,649.0,1.571,4680.603,112.04700000000001
Europe,Denmark,2020-09-28,27546.0,538.857,649.0,1.286,4755.7029999999995,112.04700000000001
Europe,Denmark,2020-09-29,27941.0,525.714,650.0,1.286,4823.899,112.22
Europe,Denmark,2020-09-30,28479.0,522.429,650.0,1.0,4916.782,112.22
Europe,Denmark,2020-10-01,28882.0,499.57099999999997,651.0,0.857,4986.358,112.39200000000001
Europe,Denmark,2020-10-02,29418.0,478.85699999999997,652.0,0.7140000000000001,5078.897,112.565
Europe,Denmark,2020-10-03,29789.0,443.14300000000003,654.0,0.857,5142.948,112.91
Europe,Denmark,2020-10-04,30168.0,436.714,658.0,1.286,5208.380999999999,113.601
Europe,Denmark,2020-10-05,30546.0,428.57099999999997,659.0,1.429,5273.641,113.774
Europe,Denmark,2020-10-06,30868.0,418.14300000000003,663.0,1.857,5329.233,114.464
Europe,Denmark,2020-10-07,31201.0,388.85699999999997,663.0,1.857,5386.724,114.464
Europe,Denmark,2020-10-08,31648.0,395.14300000000003,665.0,2.0,5463.897,114.81
Europe,Denmark,2020-10-09,32131.0,387.57099999999997,665.0,1.857,5547.285,114.81
Europe,Denmark,2020-10-10,32575.0,398.0,667.0,1.857,5623.94,115.155
Europe,Denmark,2020-10-11,32915.0,392.42900000000003,669.0,1.571,5682.639,115.5
Europe,Denmark,2020-10-12,33304.0,394.0,671.0,1.714,5749.798000000001,115.845
Europe,Denmark,2020-10-13,33594.0,389.42900000000003,674.0,1.571,5799.866,116.363
Europe,Denmark,2020-10-14,34087.0,412.286,675.0,1.714,5884.98,116.536
Europe,Denmark,2020-10-15,34519.0,410.14300000000003,677.0,1.714,5959.563,116.881
Europe,Denmark,2020-10-16,34939.0,401.14300000000003,677.0,1.714,6032.0740000000005,116.881
Europe,Denmark,2020-10-17,35440.0,409.286,679.0,1.714,6118.57,117.227
Europe,Denmark,2020-10-18,35893.0,425.42900000000003,680.0,1.571,6196.779,117.399
Europe,Denmark,2020-10-19,36345.0,434.42900000000003,686.0,2.1430000000000002,6274.815,118.435
Europe,Denmark,2020-10-20,36877.0,469.0,688.0,2.0,6366.661999999999,118.78
Europe,Denmark,2020-10-21,37507.0,488.57099999999997,690.0,2.1430000000000002,6475.429,119.126
Europe,Denmark,2020-10-22,38270.0,535.857,694.0,2.4290000000000003,6607.158,119.816
Europe,Denmark,2020-10-23,39129.0,598.571,697.0,2.8569999999999998,6755.460999999999,120.334
Europe,Denmark,2020-10-24,39918.0,639.714,700.0,3.0,6891.678000000001,120.852
Europe,Denmark,2020-10-25,40863.0,710.0,702.0,3.1430000000000002,7054.829000000001,121.197
Europe,Denmark,2020-10-26,41919.0,796.2860000000001,708.0,3.1430000000000002,7237.143,122.23299999999999
Europe,Denmark,2020-10-27,42668.0,827.2860000000001,709.0,3.0,7366.455,122.406
Europe,Denmark,2020-10-28,43685.0,882.571,715.0,3.571,7542.035,123.44200000000001
Europe,Denmark,2020-10-29,44545.0,896.429,716.0,3.1430000000000002,7690.5109999999995,123.61399999999999
Europe,Denmark,2020-10-30,45736.0,943.857,719.0,3.1430000000000002,7896.132,124.132
Europe,Denmark,2020-10-31,46863.0,992.143,721.0,3.0,8090.704000000001,124.478
Europe,Denmark,2020-11-01,47811.0,992.571,723.0,3.0,8254.372,124.823
Europe,Denmark,2020-11-02,48753.0,976.2860000000001,724.0,2.286,8417.005,124.99600000000001
Europe,Denmark,2020-11-03,50106.0,1062.5710000000001,728.0,2.714,8650.595,125.686
Europe,Denmark,2020-11-04,51042.0,1051.0,729.0,2.0,8812.190999999999,125.859
Europe,Denmark,2020-11-05,52265.0,1102.857,733.0,2.4290000000000003,9023.337,126.54899999999999
Europe,Denmark,2020-11-06,53692.0,1136.5710000000001,738.0,2.714,9269.703000000001,127.413
Europe,Denmark,2020-11-07,54742.0,1125.5710000000001,740.0,2.714,9450.981,127.758
Europe,Denmark,2020-11-08,55635.0,1117.714,743.0,2.8569999999999998,9605.154,128.276
Europe,Denmark,2020-11-09,56406.0,1093.286,747.0,3.286,9738.264000000001,128.966
Europe,Denmark,2020-11-10,57472.0,1052.286,750.0,3.1430000000000002,9922.304,129.484
Europe,Denmark,2020-11-11,58466.0,1060.5710000000001,753.0,3.429,10093.914,130.002
Europe,Denmark,2020-11-12,59478.0,1030.4289999999999,755.0,3.1430000000000002,10268.632,130.34799999999998
Europe,Denmark,2020-11-13,60515.0,974.7139999999999,756.0,2.571,10447.666,130.52
Europe,Denmark,2020-11-14,61593.0,978.7139999999999,757.0,2.4290000000000003,10633.778,130.69299999999998
Europe,Denmark,2020-11-15,62652.0,1002.429,760.0,2.4290000000000003,10816.61,131.211
Europe,Denmark,2020-11-16,63847.0,1063.0,764.0,2.4290000000000003,11022.921999999999,131.901
Europe,Denmark,2020-11-17,65067.0,1085.0,768.0,2.571,11233.55,132.592
Europe,Denmark,2020-11-18,66324.0,1122.5710000000001,770.0,2.4290000000000003,11450.566,132.937
Europe,Denmark,2020-11-19,67621.0,1163.286,773.0,2.571,11674.487,133.455
Europe,Denmark,2020-11-20,68878.0,1194.714,778.0,3.1430000000000002,11891.503,134.31799999999998
Europe,Denmark,2020-11-21,70152.0,1222.714,781.0,3.429,12111.454,134.836
Europe,Denmark,2020-11-22,71003.0,1193.0,784.0,3.429,12258.376,135.35399999999998
Europe,Denmark,2020-11-23,72172.0,1189.286,789.0,3.571,12460.198999999999,136.218
Europe,Denmark,2020-11-24,73539.0,1210.286,797.0,4.143,12696.206,137.599
Europe,Denmark,2020-11-25,74722.0,1199.714,802.0,4.571000000000001,12900.446000000002,138.46200000000002
Europe,Denmark,2020-11-26,75913.0,1184.5710000000001,811.0,5.428999999999999,13106.067,140.016
Europe,Denmark,2020-11-27,77236.0,1194.0,816.0,5.428999999999999,13334.476999999999,140.879
Europe,Denmark,2020-11-28,78874.0,1246.0,823.0,6.0,13617.271,142.088
Europe,Denmark,2020-11-29,79872.0,1267.0,829.0,6.428999999999999,13789.572,143.123
Europe,Denmark,2020-11-30,81002.0,1261.4289999999999,837.0,6.857,13984.662,144.505
Europe,Denmark,2020-12-01,82470.0,1275.857,846.0,7.0,14238.106000000002,146.058
Europe,Denmark,2020-12-02,84056.0,1333.4289999999999,852.0,7.143,14511.921999999999,147.094
Europe,Denmark,2020-12-03,85663.0,1392.8570000000002,858.0,6.7139999999999995,14789.364,148.13
Europe,Denmark,2020-12-04,87266.0,1432.8570000000002,867.0,7.2860000000000005,15066.116000000002,149.684
Europe,Denmark,2020-12-05,89382.0,1501.1429999999998,878.0,7.857,15431.434,151.583
